,A,NKE,PKI,HOG,MSI,ED,PRU,MCHP,HBI,RF,ETR,IFF,KR,COP,PFG,ZBH,VTR,URBN,BWA,A,EXPD,APD,MAC,DISCK,YUM,MHK,ZION,MOS,PYPL,JPM,ETFC,NAVI,ROP,AMGN,GD,LMT,CVS,AEE,AMG,BF-B,MU,SWN,JNPR,FITB,CLX,CBOE,AIV,XLNX,IRM,WFC,REGN,BAC,FOXA,TWX,COTY,SYY,ORLY,MSI,MAA,MNK,ADS,SHW,NI,STX,EQR,CME,WMT,BBBY,IPG,HIG,BBT,IR,TDG,KMX,HD,SYY,FLIR,EVHC,NVDA,BEN,FLS,PFE,TGNA,DLPH,MAR,CHD,LNC,CF,BBBY,PYPL,AES,ZTS,UHS,PFE,PAYX,URI,REG,CCL,DNB,L
2017-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-12,58.47760400000001,53.355846,63.456604000000006,51.586113,84.297089,80.446175,105.023323,81.71582,22.137569,14.058295000000001,75.656876,133.840118,29.419626,44.773979,62.91083100000001,123.982918,65.486687,18.17,43.09153,58.47760400000001,55.105198,139.912354,56.509113,25.6,70.71408100000001,239.539993,42.3241,23.301287,52.16,85.1241,37.060001,14.751083,225.791092,160.206619,195.144623,270.316376,77.56854200000001,0.0,161.244522,38.155869,31.200001,6.12,28.270302,24.648203,133.512466,88.860352,42.60767,62.907509,32.192463000000004,52.61503199999999,476.23001100000005,23.375017,28.406219,98.321793,18.723875,53.649235,234.72000099999997,84.297089,103.526962,41.490002000000004,242.052902,344.76010099999996,24.916101,39.147327000000004,64.842026,120.488831,77.380135,35.497982,23.473029999999998,50.201778000000004,42.888508,86.035759,241.87239100000002,60.799999,148.83596799999998,53.649235,35.658004999999996,56.950001,149.548569,39.561012,47.809956,31.488498999999997,14.191603,83.742615,100.93203000000001,52.002254,67.178467,26.469790000000003,35.497982,52.16,11.118336,61.458884999999995,115.177803,31.488498999999997,57.735992,111.82,61.639056999999994,61.904552,103.370346,47.408226
2017-06-13,58.765083,53.632358999999994,63.884964000000004,52.031906,84.690811,80.04055799999999,104.72287,82.158424,22.166672,14.117037,75.876717,133.898972,29.70373,45.469291999999996,63.462756999999996,124.449097,65.573151,17.959999,43.358017,58.765083,55.450848,141.69480900000002,56.471077,25.540001,71.461433,241.94999700000002,42.521275,23.449703,52.060001,85.407913,37.240002000000004,14.836846,227.073425,159.769363,197.259354,271.75143399999996,77.734032,0.0,160.946213,38.124893,31.540001,6.43,28.603355,24.785189000000003,133.794678,89.028633,42.771725,63.446178,32.631240999999996,52.965221,473.670013,23.365187,27.734118,97.584007,18.76268,53.707428,234.539993,84.690811,104.259552,43.16,243.934708,350.021545,25.061697,39.609103999999995,64.99698599999999,120.949348,77.653564,35.206142,23.579113,50.741890000000005,43.083065000000005,87.828163,247.86445600000002,61.630001,150.606201,53.707428,35.4804,56.73,150.974548,39.77729,47.859085,31.372946000000002,14.308888,85.178299,102.721848,51.90395,67.129501,27.553349,35.206142,52.060001,11.288658999999999,61.67289399999999,115.42691,31.372946000000002,58.578213,111.660004,61.668015000000004,62.36209100000001,103.73397800000001,47.527618
2017-06-14,58.864219999999996,53.977993000000005,63.775379,51.692715,83.539162,80.72623399999999,104.771332,80.948624,22.263681,14.195354,75.914948,133.90876799999998,29.664543,44.48019,63.288467000000004,124.578033,65.995827,18.24,42.677002,58.864219999999996,55.62860500000001,141.00701899999999,55.96712900000001,25.42,71.825287,243.789993,42.619865000000004,22.499842,51.900002,85.231758,37.380001,14.913079000000002,227.481003,160.42038,197.97735600000001,273.645355,78.658867,0.0,162.338379,38.202324,31.059998999999998,6.08,28.123365000000003,25.029814000000002,135.38098100000002,89.097939,42.935790999999995,63.544121,32.612159999999996,53.04303,476.839996,23.355356,27.289345,97.524986,18.63656,53.746212,234.330002,83.539162,104.95358999999999,42.150002,240.98323100000002,349.466705,25.158762,38.902302,65.074471,122.148575,78.02464300000001,35.294059999999995,23.646622,50.918663,43.316517,86.86829399999999,249.061005,61.830002,153.31530800000002,53.746212,35.51001,57.740002000000004,151.293655,39.83136,46.640743,31.478865000000003,14.318660999999999,84.499794,102.751518,52.277504,66.835709,26.479464,35.294059999999995,51.900002,11.269733,61.941646999999996,116.47316699999999,31.478865000000003,58.171623,104.809998,61.281929000000005,63.043541000000005,103.80278,47.418178999999995
2017-06-15,58.695693999999996,52.239948,63.615993,53.194846999999996,83.12574000000001,81.373283,104.94578600000001,80.23060600000001,21.953249,14.097456,76.498032,132.51580800000002,24.060804,44.450813000000004,63.133541,124.816071,66.322449,18.18,42.755951,58.695693999999996,56.537144,140.66798400000002,55.853024,25.52,71.402443,242.49000499999997,42.26495,22.094170000000002,52.290001000000004,84.72285500000001,37.25,15.103662,229.359787,159.458435,198.715057,274.260406,77.967682,0.0,162.089783,38.512028,30.559998999999998,6.18,28.270302,24.931964999999998,136.40283200000002,88.642548,42.887535,63.52454399999999,33.022316,52.430218,469.5,23.139103,27.417833,97.50531,18.432829,53.852897999999996,233.97000099999997,83.12574000000001,106.03319499999999,41.939999,247.648849,348.28756699999997,25.284941,39.128479,65.6362,121.630508,77.057877,35.098682000000004,23.501965,50.938301,43.199787,88.014275,249.732941,61.549999,153.325104,53.852897999999996,35.204136,57.709998999999996,151.94181799999998,40.101707,46.621097999999996,31.594421,14.709615,84.480133,103.57225799999999,52.641224,66.620277,25.879635,35.098682000000004,52.290001000000004,11.279196,62.10090600000001,115.616226,31.594421,58.791187,103.489998,61.8321,63.763935,103.704491,47.806194
2017-06-16,58.993083999999996,50.46241,63.327103,53.776320999999996,83.391502,81.943069,104.393341,79.896194,21.933849,14.058295000000001,76.478912,132.015533,21.836945999999998,45.567223,63.278786,124.895424,66.78355400000001,18.09,40.456295000000004,58.993083999999996,56.310008999999994,140.958588,54.930698,25.6,71.569603,241.92999300000002,42.481842,22.470157999999998,51.84,84.341171,37.049999,14.793963,230.82106000000002,157.81634499999998,199.344559,274.436096,75.017967,0.0,163.332825,38.302979,29.860001,6.06,28.084183000000003,24.922179999999997,135.760529,87.682266,42.955090000000006,63.406998,32.631240999999996,52.42049,459.910004,23.030977,27.131203000000003,97.584007,18.481335,52.737632999999995,231.38999900000002,83.391502,106.071754,41.700001,252.462387,347.346252,25.294649,39.609103999999995,66.411011,121.054878,73.47402199999999,34.512569,23.540537,51.468605,43.121971,90.443321,248.75727799999999,60.689999,153.19795200000002,52.737632999999995,34.967339,58.630001,151.193924,39.76828,46.621097999999996,31.748493,14.836675,83.5951,103.334938,52.297165,66.630066,26.682629,34.512569,51.84,11.279196,62.260158999999994,114.65966,31.748493,59.14938000000001,105.199997,59.312874,63.900215,104.077965,47.895740999999994
2017-06-17,59.336740999999996,50.76525,64.70847333333333,53.76339933333333,83.877103,81.91087833333333,104.64210266666667,80.34864266666666,21.865942333333333,14.103981333333333,76.31641366666666,132.52563433333333,21.95124033333333,45.51173033333333,63.449849666666665,125.282252,66.85720300000001,18.106666333333333,40.568153333333335,59.336740999999996,56.09933333333333,141.165253,54.835613,25.583333,71.94656366666666,242.57999700000002,42.570572999999996,22.51963,52.20333333333333,84.95773033333333,37.239999,15.081425999999999,231.83169033333334,158.68111666666667,199.951106,274.823354,75.35544833333333,0.0,164.035538,38.31588266666667,30.306667666666666,5.996666666666666,28.253975000000004,24.961319,136.29578166666667,88.02876,43.02264433333334,63.78570333333334,32.793394666666664,52.533976,463.830007,23.188251333333334,27.246514333333334,97.81354266666666,18.565415333333334,52.776423333333334,231.05333433333334,83.877103,106.16172266666666,42.346667,253.29106133333335,349.47659266666665,25.330239,39.746237333333326,66.26896166666667,121.45781933333333,73.55865233333333,34.45395766666667,23.681980333333335,51.481699666666664,43.134942333333335,90.524943,249.021133,61.01,153.90539533333336,52.776423333333334,35.03969466666667,58.70666766666667,153.08858733333332,39.981556,46.647297333333334,31.828739666666667,14.862738333333333,84.08349833333334,103.80628966666666,52.47738666666667,66.868355,26.895471666666666,34.45395766666667,52.20333333333333,11.276041666666668,62.419418666666665,114.80912233333333,31.828739666666667,59.159060333333336,105.78333033333332,58.92035033333333,64.120875,104.30400366666667,47.84599599999999
2017-06-18,59.680398000000004,51.06809,66.08984366666667,53.75047766666667,84.36270400000001,81.87868766666666,104.89086433333334,80.80109133333333,21.798035666666667,14.149667666666668,76.15391533333333,133.03573566666668,22.065534666666668,45.45623766666667,63.620913333333334,125.66908000000001,66.930852,18.123332666666666,40.68001166666667,59.680398000000004,55.88865766666666,141.371918,54.740528000000005,25.566666,72.32352433333334,243.230001,42.659304,22.569101999999997,52.56666666666667,85.57428966666667,37.429999,15.368889,232.84232066666667,159.54588833333332,200.557653,275.210612,75.69292966666667,0.0,164.738251,38.32878633333333,30.753334333333335,5.933333333333334,28.423767,25.000458,136.83103433333332,88.375254,43.090198666666666,64.16440866666667,32.95554833333333,52.647462,467.75001,23.345525666666667,27.361825666666668,98.04307833333334,18.649495666666667,52.815213666666665,230.71666966666666,84.36270400000001,106.25169133333334,42.993333,254.11973566666666,351.60693333333336,25.365829,39.883370666666664,66.12691233333334,121.86076066666666,73.64328266666666,34.39534633333333,23.823423666666667,51.49479433333333,43.14791366666667,90.606565,249.284988,61.330001,154.61283866666668,52.815213666666665,35.112050333333336,58.783334333333336,154.98325066666666,40.194832,46.673496666666665,31.908986333333335,14.888801666666666,84.57189666666666,104.27764133333334,52.657608333333336,67.106644,27.108314333333333,34.39534633333333,52.56666666666667,11.272887333333333,62.57867833333333,114.95858466666667,31.908986333333335,59.168740666666665,106.36666366666667,58.52782666666667,64.341535,104.53004233333334,47.796251
2017-06-19,60.024055000000004,51.37093,67.471214,53.737556000000005,84.84830500000001,81.846497,105.139626,81.25354,21.730129,14.195354,75.991417,133.545837,22.179829,45.400745,63.791977,126.055908,67.004501,18.139999,40.79187,60.024055000000004,55.67798199999999,141.578583,54.64544300000001,25.549999,72.700485,243.88000499999998,42.748034999999994,22.618574,52.93,86.190849,37.619999,15.656351999999998,233.852951,160.41066,201.1642,275.59787,76.030411,0.0,165.44096399999998,38.34169,31.200001,5.87,28.593559000000003,25.039597,137.366287,88.721748,43.157753,64.543114,33.117702,52.760948,471.670013,23.5028,27.477137,98.272614,18.733576,52.854004,230.38000499999998,84.84830500000001,106.34166,43.639998999999996,254.94841,353.737274,25.401419,40.020503999999995,65.984863,122.263702,73.727913,34.336735,23.964867,51.507889,43.160885,90.688187,249.548843,61.650002,155.32028200000002,52.854004,35.184406,58.860001000000004,156.87791399999998,40.408108,46.699696,31.989233000000002,14.914864999999999,85.060295,104.748993,52.837830000000004,67.344933,27.321157,34.336735,52.93,11.269733,62.737938,115.108047,31.989233000000002,59.17842099999999,106.949997,58.135303,64.56219499999999,104.75608100000001,47.746506
